"x","y","z"
-66.5426364758239,496.155019474382,-230.466087182438
-145.936554029802,408.209077406364,-430.122708537501
67.8747044181659,267.294754999648,-368.378553520524
-124.650195612237,437.25133961433,-365.412897630316
1.49642079895614,323.422155422398,-457.840644072815
-4.8633810284598,357.913422284544,-383.645311688395
28.1613113962022,520.512363343535,-237.085700425377
-58.5543912931688,372.197505672296,-484.145588417407
-23.834402911422,399.943880477419,-308.109229144272
21.2696849548677,417.796348349211,-266.104629794946
-57.3112552314741,493.847964952672,-387.039986956235
156.812315084101,311.390983705029,-215.456373386038
-11.3187997036746,447.198366725291,-363.176203469883
-45.0867026623479,518.578510051326,-402.817677147091
70.2941506781369,388.503182335087,-393.874651586199
-21.5530585344896,447.964808830087,-366.349916657324
11.6343378978185,369.627562198519,-403.264227617863
-47.2570257683875,504.407985945139,-396.236402870523
-67.4055849867382,456.619768913716,-277.153237369516
23.1653670512433,321.856152117103,-287.672519484974
51.5784439054265,509.29542683931,-480.013676120545
142.922801489732,-418.46487295437,-152.653949078771
-197.071301752824,-387.569731001457,-116.537636680586
193.217576522076,-290.237564703302,-28.1083139312482
76.0347956224431,-310.283672447996,152.202967866671
47.4291262424089,-331.298435216072,364.757701323894
-61.4126201555185,-395.885288761778,106.513528884547
-124.810023786449,-192.320343261516,-231.657311549404
99.2403443514135,116.776713556503,65.5186567126622
102.868459136392,-373.792674896359,241.963315453375
-3.05137689521337,-498.015109860833,176.246207183257
-125.606782240305,-439.476141615503,339.637701938273
-52.0541688869248,-473.275740366469,-162.219470465292
166.971033215836,-33.4311530021476,-155.669406558348
167.696490364652,-224.43947603099,-188.946573538587
153.202411276543,-338.920336248682,162.759761032434
-177.076749702588,-192.052794929401,-261.29071216451
15.0944175593114,-14.6242095791382,-19.694249688751
234.688043075823,-99.0913254571335,-22.3910700688604
-63.7570529943215,-315.846886449515,-59.5405031137457
14.2487205853237,-538.04610775639,209.450020922803
46.2033850336001,-59.2625136119401,-174.832028030408
32.6812256280762,-237.758862538379,61.5021564155896
-227.492908354901,-303.984149538705,20.7888741943713
55.6013397811039,-7.22854614846466,187.961819745777
-294.814806091192,-205.215181590216,102.407183501887
108.333293246597,-246.69837055544,-22.1359552299031
129.228788587594,-126.004308729672,38.2160105490633
104.384461454751,-162.874779353167,-99.5588525269825
-193.045095453926,3.87023814045858,258.621459505096
-183.26224199877,80.5526845989992,-162.81390169473
-157.437206369316,-266.544858443616,-178.498382523819
-152.20391535544,-159.772216085216,-322.305865334529
25.1524897723812,-451.305816118604,97.7276013094846
127.9369326611,-628.18327588071,-195.514053618962
-10.3960235371708,-532.943668482043,-178.431924360444
-28.9404200502389,16.8134901854506,378.590733425348
-101.351202874568,-254.352491754347,100.679181245014
155.663299659592,68.6054941808417,-175.86523704574
41.5273472038783,55.4592780815127,-3.21544420056773
155.820067258016,-393.945813045707,-121.92769214588
-78.5504423789541,-544.807185159822,58.685193327086
-267.341141395585,-471.380525052134,162.680564033309
-180.107418871148,-418.639313817998,-41.7154524529298
-63.9195191156476,-36.2461675096173,-95.7104796232052
201.429258605537,-86.8572054975911,319.358290461996
90.3940788648357,-122.356544284715,-26.2320291366829
-359.181498598376,-223.018700783661,-122.664772952646
-136.591068843176,-643.175210564871,199.991461181282
10.1967160885137,-131.470643448132,-73.0083220113042
-90.6818330265106,-336.712982750218,302.936736716134
-88.565053699529,-635.334555622171,-40.9386736674481
125.111546378396,-178.645369653016,-16.9623004537677
217.513704312342,-103.756678016421,-114.280472738921
-64.564170838177,-642.401157053704,3.86578422284003
-261.916390692873,-123.743100828853,109.090162787422
-284.217619853733,-304.330720641955,-87.2789797011191
-284.338984313463,-144.51425075743,268.082244698737
98.1292200320664,-245.543297709643,9.57562154204982
-468.44435040654,-274.889935799945,-247.731946045461
-64.4041206554563,125.620451368773,45.8000756633249
166.287066892393,-376.413314572238,-282.02463124478
-141.580512056161,85.7384837570937,82.3470313397222
-66.4001729839717,-374.561446185679,402.765863821688
160.625363351456,55.4059941849069,-146.884579619708
156.022599053072,-379.585731275983,76.1305953504668
-34.2887864363998,-204.291421306182,66.6590565535479
-110.098802594219,-158.933812310524,240.157435541495
-363.796429370328,-271.196683091067,-11.4476386791421
-128.543651100158,-103.073234989421,259.194920267291
-208.351198820721,-254.500879825692,268.525087797128
-143.341590890357,-207.946597827081,-134.948791874442
-337.710740340355,-103.024225838901,73.2428963037137
44.8366874382494,-487.81693517155,-342.03642646746
-25.1007481013957,-379.268643302468,118.28601258694
-427.266452146065,-426.951539518779,-13.954894734872
187.771938887391,-555.326934245485,53.11684755756
129.81864675249,28.8801531132929,93.3121287028426
263.664659523341,-293.329745956993,-58.478598059931
36.3988613654347,-94.4965492177199,108.935879170697
-120.697126811147,-400.036718322795,-314.922792528009
5.96107589129753,-170.006759941134,374.02355687757
-150.743392994337,-32.7794560167467,147.901578030012
69.7512222141515,-495.175848283067,59.6891970638121
331.950968666267,-403.468744059454,25.670326910009
-375.001087280199,-16.5705251778111,43.1666462180957
46.4521921369768,40.5182393997304,-36.1583207530608
-5.0291961285368,-151.334387680381,-203.714501498437
-270.630150290267,-544.823782425926,225.70730409213
244.873566041079,-553.637621383218,-25.103303705523
-105.572030476176,-242.487876350489,-124.186164243632
201.050649649697,-474.953551395583,-63.3253972824779
-0.216241145690049,-139.519509113781,338.551921535073
24.2012842991302,-528.278687932563,-183.15300515632
-263.461693491313,-582.858087375274,-76.5453560048397
-120.543914627583,-415.4683530271,-255.092538537861
-158.437574172599,-25.986888173395,288.362455418776
-217.986127373394,-589.198067564106,-248.532540244133
100.287847956375,-497.108099692291,86.5822616931475
-131.446696550593,-259.715220185532,66.9973035786984
-124.157102672622,-332.187210707808,47.4914647913338
255.233289235037,-442.346089836989,162.265228205083
-213.456846249914,-67.2272144775743,-103.402842717251
385.346816044933,-128.393932683632,81.071813480288
-71.6216988373704,143.162818247842,-190.720370199504
-196.013349232164,-339.267808959753,-369.886086239857
51.7158666414251,-520.045185872043,83.6982901393411
-62.5563886158782,-79.7763484550711,-134.566494860796
-3.62109276322479,-566.589048356554,270.064248990113
-222.731341448306,-129.086204030569,53.4122286298439
108.290058431439,-322.980078408045,-91.0688704743918
-365.915908882504,-416.404011669177,90.873411792444
-116.290624541239,-55.5698856943851,-183.653988157368
-270.463110309428,-508.24259321273,285.68420217008
9.15278229170298,-557.9821406135,143.836264039951
201.735526085156,-362.071539330479,-197.01911028152
-304.043305371619,-149.140661763022,106.330955581646
-81.3216872597496,-116.171819155619,-67.52200787113
221.595526556899,-261.489834249005,89.7794438115245
-66.1656663475992,-525.033103635431,-182.303140321115
67.9528732209738,-408.242622850023,44.4927940333712
-148.102469757835,105.057298622737,-63.9843298494775
-80.1664622530405,-19.1306251381247,-139.139867552529
40.0090853544975,39.8741686476181,55.0354129442939
8.5748699178065,-542.285913044534,-5.73053899608294
-176.006952627131,-386.948654265284,-197.857366132881
-174.783665813608,128.887092488354,-78.3795392548352
-240.407117737217,161.726758496855,121.959453300618
106.52940376245,-568.809349450812,210.181097437961
-199.477109467954,-89.6354770015645,71.1734056744183
52.2879413575093,-85.4459086584376,49.7523157228427
244.937875726579,-292.116271735951,-244.634726698184
181.683322956834,-72.2215633879013,-134.247975801588
94.1862117748007,12.9113501812278,265.213406494136
-115.050346466649,-329.540305594244,-294.134701517921
153.117620078729,49.4146094438185,-85.0774063053581
94.7866508303013,-385.090189194595,177.190847619278
200.430666594136,-325.675669366279,212.09458726146
-9.798716630885,-647.176195731903,-84.9541274721719
180.222489807038,-451.438092893838,152.577385964797
-159.249146833593,-31.6863791666275,174.345670963412
-227.160454016562,-418.335613410374,-182.082309200388
57.5064485382017,-169.185988183562,-386.498976542845
-159.374844460614,-278.920234608954,203.642726918335
53.2867021097747,-445.605132909948,-21.1940925456906
141.125300584519,89.1879007812353,163.944850732903
100.019021229005,-369.888863067168,-227.267698018246
-0.698760145697122,-64.3350781520676,59.1915941477242
-31.7865056626894,-390.520874231314,-166.503906878072
76.7584422835218,-262.40293406591,-183.751638280774
-407.190458676503,-503.892814492306,-156.106601296885
-256.963855456806,-145.700476936787,261.283716073851
33.0904940466131,-208.116175059293,-62.494537167916
63.45819525859,-285.461472189389,238.50148517022
-48.3712809302909,-596.870841600951,-158.017202718983
163.853942442572,-273.05644353243,172.275812638215
-369.197530318795,-362.81280677532,6.55023212976994
-101.427293281525,-665.465024619249,172.533211249695
175.522476930105,-282.159786222813,-34.9626348599243
-120.45418384573,-156.244327129954,-255.455387328539
-212.865514596377,-430.736937825904,58.1301602501343
62.6687823838129,-437.978460417792,-13.087322776884
-82.3461776425951,-119.152046463084,-267.299657881596
-322.177052226092,-21.066971174047,108.346595859117
-249.858094370182,-641.660573145866,215.55560747586
238.3743198222,-257.77290507726,141.573615784367
-120.861350278347,-226.401687978389,212.722445589586
-257.582070029931,-248.587970155438,-85.0410579172715
-259.446523075667,-72.6684732162628,173.277115992208
-100.027889044734,-335.215690372251,395.756618353694
53.2181628046287,-236.282253209602,343.172782327431
5.67012053405904,-389.124846666631,144.805285266072
66.0457848906796,-369.935001296405,-119.284050737967
-113.750488580495,-393.652122850469,-360.93392983759
44.1622686497664,-620.298091125204,-217.730120213919
9.45232333274208,-254.643786385685,466.200306458472
227.672025949184,-459.435014618254,268.017134294511
94.3240107688065,-342.506011261322,277.57527933467
132.365342310471,-88.4178333902613,56.4578255104121
-12.8090223840924,-279.73009548645,203.095155432562
-227.752612694689,10.1232305949765,24.6715301077063
-331.784355705309,-482.314873397458,293.110425377107
52.7228129436526,8.26727213201644,42.8437912946753
-180.408746642931,-81.6988403337628,7.99256440324677
31.5151827413828,-533.268145397926,-311.075819701866
34.5955444052381,-40.2307120972542,-244.022896216524
-299.818883740355,-358.969137108009,58.5682966496369
-78.3962112207926,-42.8102545538454,255.72543693567
159.211228772625,-246.889797127737,-239.665696200967
-118.546793945273,-478.804581025911,139.169400656088
45.8659036082014,-125.178597597175,454.582721694387
232.60107211322,-228.94731091278,-192.245760728188
-107.789141924032,-87.7908094156204,173.802649501352
-51.028084480835,-459.393123361161,194.205919224153
-255.575068063586,-119.052454351948,337.18072884355
132.418633570034,-199.964211964333,-42.7087061098136
-227.82511844487,-413.019561171802,209.814636042836
-309.887760246689,-187.784544080754,209.808333403998
-140.456918938143,-33.7189446651139,223.571733193237
-246.733415224749,-483.01375841397,157.040459373091
-73.1184030329994,-184.270413793826,-128.699135125626
131.561468258503,-670.44278818676,209.798021788283
59.2599098364309,40.5487373753575,-276.958900114141
-50.4081954917094,-352.431636730575,271.601160362956
128.278625660656,-390.869922520488,-137.781554316632
225.818029863476,-439.732958996758,-135.348597953339
-308.213948445528,-172.859565886247,-25.9296423751023
102.142082272294,-134.937783083273,27.6917788039409
14.6214028423212,-230.445354900313,-72.4119257481074
-391.370732655736,-139.195992074017,131.797148371299
102.151858694862,105.099012647707,-89.7226793663822
-49.8536456499805,-536.220071830286,-280.477649828089
-212.741178993413,-328.258883767464,392.892349442657
-183.62754936803,-536.239730310293,-168.854914491878
31.2501812315799,-74.0537401047205,-248.634467501787
331.794442578588,-249.400438157536,-21.3727944059571
-334.852400545845,-240.396622679555,-83.2413196507465
-313.891263739211,-287.040783906244,-101.517766110167
-294.067502269929,-455.134242738483,202.859080548942
-114.330178210888,-595.975648704823,-10.156134540144
-102.725748183919,-527.756118717276,67.4487528834718
-132.244412774994,-75.6149367396781,-117.383341041207
-150.248042550808,-115.002592321432,229.438029277154
-66.3161158701661,-411.572057517434,-277.526016611985
-495.975567228625,-203.741760848856,96.3128666306097
108.607868822601,-469.062612261879,-113.142713880645
10.110579319679,-231.13589869735,84.7949112819487
-210.059120951533,-103.939981375279,-34.1949747832608
120.953677317797,37.834925002104,207.483858103469
-141.332561463976,-405.105874758337,-75.4857935867821
240.043950047347,-412.270024063357,210.223232266799
38.1748719619687,-71.6618177321728,-272.78898747244
302.137101955843,-174.990096731651,197.129332805314
-5.84752727318528,-118.222187646361,115.829677470676
91.8141601907247,-419.941599060042,-400.980056666883
-198.523127977617,-381.09478457903,220.064510752461
-362.414772996293,-413.406990899614,51.6277077187648
-359.160872085084,-339.631416212803,203.517284336465
143.874363459075,-52.3183998787253,-277.213024758173
-155.469760966609,-42.3201713146366,193.411736732352
138.642684682192,-419.40104582512,190.869021836305
197.350382394433,-469.160931574714,61.2701017458965
9.05899750364563,-432.015095879801,276.882115303521
-171.770613342339,-198.919283841034,-134.606915629625
-119.575932932959,-584.750233571856,-56.8330154415138
-88.8320199829344,-440.458512810602,-84.6892449143328
39.1193670572579,-171.666189835221,291.212289224663
-226.808236310703,-116.981373117386,-12.0339085972955
-3.09553578752769,-150.028332718946,401.135702970555
-273.303961520027,1.16854288460593,181.858071901965
-264.948557352291,-68.1923706243471,-70.5357643865491
-140.243376064319,126.242920045904,69.2518589549334
-204.869046018127,-274.602474580881,24.3419418116687
104.723144212699,-281.497090993216,18.3922795471069
98.1546490364226,-369.916802233738,-187.532034288332
230.545675971009,-544.721530327894,106.227354312244
166.932612705979,-152.538480140959,71.2373549139785
-390.719214210386,-202.016771776937,-53.8291743211608
240.091519846397,-182.810759411589,-104.099055886594
-316.153002123119,-367.337830413078,-197.593281562975
3.74192384823618,58.7448801407425,70.01345706031
361.307766844825,-84.3228290406869,-67.7047731659426
-201.564199805791,-498.531147510855,-182.804470528137
65.0239250387298,-211.429176734918,-105.190204783107
166.19795310252,-165.316668679928,-313.126477027953
-44.8209076654492,-399.304829453749,336.128452777594
-314.119783153537,-379.765323536981,-160.608460593562
130.820206136114,-550.046947183449,-187.679485779778
-128.137299117714,-132.589367939529,-88.5447740268692
-328.491741079995,-319.568537478765,77.8585654124314
248.454474468421,-222.749793121594,271.846150768753
120.334099757392,-577.948505447496,100.601914205037
74.9572514425599,-458.459605653254,254.868056401649
192.083861859118,-152.601402753005,-32.8212451676086
-6.07116533402922,-196.614857615803,-267.346598052125
183.646767801726,-208.933748748025,-313.655915970797
-386.178744162138,-199.69196168286,200.005639359301
-198.281232918325,-0.130450445217036,-178.811075563745
-79.9210010197405,-217.45349863544,377.948453050237
-247.130230112267,-227.44250229224,-186.179282112757
-194.974970972857,-143.089844966253,122.82075856435
-286.581577853033,-281.995574398117,211.44321525822
106.412609585146,-52.7542946118842,53.338360844665
-303.032534731118,-326.779282498445,-213.515611134362
51.0075782371161,-381.052456732974,-52.7149591797769
-109.570291850389,-471.228089465615,301.117705742203
56.9773444040846,2.40460753082641,-244.12112890886
214.743287958318,-548.174459407654,-54.1604916598324
199.40408997258,-475.834356033468,121.821726818541
235.762032928102,-280.589491639044,84.1757382950086
-26.0820482439415,-488.182330815687,157.411962001829
-281.212198176678,-81.1114510014832,159.070542878546
-142.45137908949,-567.194490987607,-132.804697946627
226.400725775204,-274.299368936662,-80.7356821552899
292.593844231772,-237.265241803265,-141.866440617258
-121.666397747767,-328.726776034401,279.119242136612
-203.793198979735,40.9212675600164,343.770796162777
266.829828233279,-446.5000702327,-123.311765648264
-20.350890214534,-204.233670443254,195.813540614592
-390.481466173326,-327.81839281746,-193.748511056076
-117.059346357276,-664.757899560194,8.12370767162395
23.7484014152804,-328.566823721102,-231.802031467505
74.8132787787922,-222.82505405433,-298.862308824584
-232.233433863719,-258.260297617763,-344.303042851537
-66.5372673231494,-145.858315883907,245.048992486848
-305.539813558292,-130.446702179211,190.532925098467
-135.500983370756,-526.89711964652,-257.785174741112
7.43144130135158,-92.2663828287027,-79.7601919318922
375.030286285005,-184.981753081409,-28.6115492436975
-13.2915525413571,-305.570984977008,63.5851427971724
186.855883858382,-374.87299244554,-24.8092974288236
-165.845980356838,-465.125729553017,230.031028080295
236.428816178938,-232.711919984131,-190.930640003202
20.4703642616013,-305.030972212988,-331.538531656171
69.2234065727174,-423.314849235948,319.783962376451
-66.2421609600616,-469.571840439337,-272.759811579716
-62.0516957929012,-318.010119925329,-464.140117464277
-145.873544267558,-367.477707705018,-161.361326955033
139.969605390941,-120.632960161804,111.429217978695
150.370892381321,-589.299830499602,-137.950500159827
-398.723119399604,-345.468754589171,-211.842446634458
-338.909201195588,-326.56803182608,79.4192031395229
-4.50415095995902,-218.973449758628,319.202677903578
198.225103337734,-17.7463116828108,-142.197921075648
278.434271391513,-492.922834924532,142.425896698079
-375.343030058211,-445.994472599269,-35.0955274545344
276.861291814551,-287.203519618698,169.19672755316
314.079376215864,-367.555975201579,86.3592473902702
-404.277004152945,-331.962407962389,23.601089130921
-249.557985671238,102.458895275411,159.739646077627
74.9265253165805,-299.565592177452,-309.447985339385
219.208697617525,-219.519266156524,-76.0146783754152
-32.1696814799688,-438.578378392419,37.3432942409497
-372.554724410608,-122.105979533054,-75.1938134559856
-97.0338002681651,-444.015668246221,-369.658418319571
16.4783294793581,-274.798932771553,-221.272789521515
96.0965134988124,-50.6382827461583,-184.992103592987
-0.171526405885857,-405.489674709166,-27.1939287101253
-65.8121744305045,-239.876877739189,-80.6647228341263
87.7100430200396,-572.461247067902,-27.36306395212
-55.8240649699849,-191.751561147238,310.471266515024
-342.220719775597,-489.075217569344,-235.707289211006
-74.2984472993605,-489.425954847625,-102.228690148136
-207.977857403309,-178.252878932155,311.590676342876
202.443588930372,-189.086683543048,-263.528411004669
-87.2851234063053,-509.153454235298,134.348747074877
-456.543524143636,-357.301780743516,-75.0992834548342
247.947725125747,-72.2596838495064,153.95532806088
-120.200538062758,-136.721580562299,208.096980489585
135.565326403277,-3.90107299999153,47.686588371194
51.1730409246828,-539.290493877761,227.4356505152
-65.7225000672555,-491.313237884302,-302.170785149695
-36.4609594001054,96.0686029191776,50.4507636643145
-161.54829683768,-469.456015661666,174.619086016761
54.3955019953022,-379.630582882611,265.131640128239
-166.611184679371,-192.207604792872,208.350603183943
-305.046804232924,-195.374190609943,-186.995268967654
303.635125684894,-310.219187780566,220.155243967921
-297.328086125019,-432.514748353718,198.095508027732
132.45961423784,-456.490413779389,-264.929108233885
152.430393626526,-226.815573566487,-179.005677641568
-363.608435888195,-397.089544783502,288.796353517793
8.1523775035908,-9.23467365336955,221.272575424834
-418.602833020966,-234.43753017979,318.618976692575
-96.315515472582,-51.5526008948873,96.800263143563
3.25267265248198,-134.988270050597,344.315120219782
-38.1653075844861,-596.192877027197,-59.2551338160034
168.772473911921,-567.343933228325,87.2312283383075
-118.464640981258,-5.7179193302735,305.868611775417
-192.154097262645,-184.370541331684,297.081703440481
268.987260987677,-80.4354179022647,-42.4100108640878
123.748213748704,-121.355508539102,-229.246096286996
240.345717458325,-32.6509035534768,-31.9506580902163
-318.210576264467,-56.6451119733076,-74.4517991176555
283.3865077193,-385.784967806448,-94.2347364537676
173.643091557231,-505.22115747371,280.884356016311
-103.01735222153,-432.103033745459,-415.216718956448
-70.8303965734412,162.849418269616,67.3805677910399
-159.776569994005,-274.028257735164,-98.0723111588011
-211.486451746316,-189.859749145168,90.0693605072669
-138.809676159248,-345.692040581467,-98.2683079404354
96.1222760686957,-433.539484642498,69.4354907981195
103.334412104325,14.4648806042253,339.858491007432
101.497799718439,-404.073733926568,-82.117649181814
32.4427775116105,47.660102868032,51.1738647513645
74.6421860235251,-632.537895427432,-204.759027240446
-181.58118063113,-328.900894550355,61.0854244059531
-83.7733338718302,-532.258791843198,382.617091801945
-37.241469337427,-555.582175402259,84.9231812199912
-72.942872401087,-165.094895866221,258.588525210733
30.4742065018684,-193.403979797817,-59.3995537082216
-92.5738505023734,-466.389112646805,408.050720261256
-125.378788619117,-428.588462845015,111.381413672495
-52.44544468822,-349.401070429372,265.519119032332
7.68462688999796,-423.332072113371,-206.15195080877
-395.957131042789,-450.465261146509,-95.3649729427564
-236.523979538477,-266.180306564347,-371.284954532017
-221.811341481273,-272.142352849272,152.533540073274
89.9113336776164,-530.742024747056,-127.293044140761
-211.342269568703,-168.64096810351,-60.6401300844217
24.4494036619134,-249.575563464457,-49.4141719829768
135.933383432684,-170.571747469876,-226.65973012879
-82.1796531017413,-611.204250226007,-151.594043635034
-157.662629675216,-376.593456553727,193.114305420008
17.6763569480932,-246.324829773462,-241.898641794656
143.171180660636,-598.240606976498,223.236642521236
186.560176509546,-199.195938033668,-217.404841161865
101.092023612029,-346.427186776906,-129.172993643111
-11.6160510237925,-336.34994694471,-291.414270141337
-136.839065871531,-454.934662558297,139.189465638033
-164.015682339142,-375.367424662117,-133.230802787788
-202.854104662337,-499.986318045963,198.225506477771
48.9508088053514,-425.705568577527,5.56723954869813
-97.3755569883745,-537.366933201707,-53.3560109764053
-145.423253071847,-260.99756970393,51.3685453183756
-113.632069847105,15.3866060388387,153.864726615011
323.373770567421,-459.449656053742,190.08855091024
261.613143223148,-386.656974185404,349.984484501243
8.04399171841902,-317.054612055377,-209.166407791381
-16.0765780316355,-340.089298861981,1.66751481978133
154.456451931939,-321.806736818382,248.872781675354
-146.915895048261,-78.6317757704609,-175.69510283895
-28.9858018119996,-174.194097677494,125.996308359554
-119.403692390881,94.3941846601008,78.5483600213707
-281.399218811241,-333.728051908653,221.441481228512
-18.5104198374681,-433.917541816985,60.906886426471
-341.403685817849,-276.196849379292,106.863505871748
-2.7364511170876,-595.282202636972,177.127926090651
-184.941891100904,-527.274870834955,39.0825880246911
120.640312244826,-71.5345357557344,29.84709314589
-285.370980473473,-424.888238019318,96.8494008394384
83.4891565250105,-223.306602493623,-321.127793643206
-117.960628311111,-507.078363189097,295.858876838925
56.1576074419957,-270.131929359654,143.368636507213
72.4811831753232,-4.08823394774356,234.014356936001
-250.909134552065,-605.703934011299,82.0905034011569
-202.083634536726,-706.370173945615,62.6538304295876
7.37771947646462,-32.5724173575127,-153.653440362089
-110.781591467324,-610.911139355793,-29.0951624415121
-1.04507700946641,-272.854313728035,319.279229891514
-139.680053611602,-475.084806346709,-263.87913388765
-132.433761270351,-476.955096930903,358.4936484879
37.1150611844344,-300.368034991179,306.920702014183
-374.583866380955,-153.585968615462,104.048115897527
246.356894727375,-316.397064711607,-80.1892278113528
94.1139364145619,50.6398023745274,134.712816630733
-225.755781447826,-664.298130354116,-2.63996734368527
-200.902919251876,17.3152543851759,-267.137139622739
-80.793355343083,25.9076884994608,163.760981083607
-367.696565317595,-247.632435441109,-195.6814087017
229.316769836094,-162.876980191505,-46.2506638308356
22.1802423697112,-394.694620952835,212.155386283311
-237.759481664643,-150.011575797232,-276.734456825613
207.208330359233,-218.938320746256,-139.421779559881
33.8042694997611,-330.461701959887,98.5102931928922
-313.643125132922,-231.445689159553,125.574288313835
-333.565217245001,26.484377499841,45.5084492363256
260.407748899132,-451.275413181662,3.12282705920529
-229.021051023418,-234.103600984218,154.941895215806
-284.20548402708,-207.609828046699,-256.299989602813
157.497288624056,-266.731675884802,358.614307055604
73.1415473831092,-7.37856518969932,-399.253816467081
33.6634855605674,-604.562633193654,15.5710368558441
12.9162093879494,-110.164585188635,-231.91965274817
-15.8439982588038,-93.929062918263,-435.104095411551
233.099134970941,-312.959821618385,137.410930041519
-175.432196948106,-196.645229543004,-270.736143723065
335.008200119589,-196.549148069817,28.5923343509133
-127.97304720994,-360.118444190512,104.413611589255
-323.483390752291,-322.899435937115,-28.426283948376
-18.8925174424041,47.5366218326051,-8.14311119397689
-264.603160433839,0.115661321396942,-60.6162625995253
371.890598863465,-239.66223400687,-4.62823338600401
-437.23132716504,-220.741720060995,56.0946109867909
169.327999289367,-107.12851829718,112.297390728626
-25.980719274236,-561.683830178016,230.187603923966
-5.42204389545492,-34.3719629861451,36.1797457622336
-190.113527820795,-248.941040771556,405.349378368793
64.8914969483003,-153.539447277979,-364.464772111161
92.0792530776514,-446.577724778458,347.113912683157
99.6946267393906,44.272012395732,51.9245669835649
-206.719869915963,-108.91585842667,275.96672558826
224.568769754427,-152.340087881724,-263.574837882356
-197.662362189059,-579.376899514579,31.1549724787075
-51.3835083740462,97.1372908039757,73.8171613331118
-192.73974742141,-461.875134668408,11.8417584669305
-290.963239709694,-183.225220980562,-389.397591096463
103.430395998391,-557.360769142303,180.553905056041
25.2720649600707,3.25374074563308,-327.508445367139
105.693940486723,-515.957748552074,90.5143194547561
167.676193882398,-369.004807706692,-231.055964299572
125.969393173001,-165.915650179794,214.244955241407
-156.474971940043,-291.525661697716,-221.837897288892
-155.940020517123,6.63021964858706,-110.152746378067
266.146474543795,-307.052604619816,-119.72959726173
199.740717567955,-396.234853582214,-5.15002066854299
-89.1754412724359,-659.573233029749,124.930996094835
-58.3030228046906,-340.066888704818,238.993621747415
96.4989987439685,-362.859321341623,-245.978574530455
62.5783260110969,-213.958107438225,-155.998978068239
-55.0341128751387,-541.33024685864,244.898184944787
-352.284636148836,-286.087297082973,-246.467154266687
29.7886242285949,-55.1212510392384,266.467627338947
178.92106907385,-345.25854691564,199.077746757917
4.39411075680118,-190.665794548081,-26.7158169547974
-27.4569834352841,-99.7603929440299,139.017465452808
-341.311790786991,-153.004637146902,144.241222394718
-198.271473115888,-257.737693830662,163.31911530703
-23.916183339037,-126.766742239242,293.847431588126
187.723667575386,-143.477746138381,160.264514947696
-145.697992656138,-313.85375640572,436.175860170826
16.999083787699,-419.872268796444,-207.67098398718
-34.2105482211597,-9.86780982552727,-88.3094499833305
-261.682120599169,-500.851404116146,4.22760526012496
96.6527668294852,-449.44775550223,-221.756606108465
-294.184630133529,-241.327821385151,-5.31151916177544
-287.685205485151,36.305357415384,165.582906231784
-122.709734487372,-131.79379851728,169.574913377141
-173.095460322403,-308.517467552266,116.573031700036
-195.49550071361,-479.552747406089,126.508003958397
-158.924456392619,-379.74008720384,-232.932668596259
35.6088213704884,-668.646420884156,77.3985940883189
-397.998662320455,-216.846040295801,113.052018534087
161.073127682424,-273.152583140591,-176.337067501182
-204.495228502436,-597.970941033141,92.7842798282214
-318.519405837488,-142.940275330501,258.417593578902
15.2024450389544,-443.517772129666,-173.089455794564
-246.520755578544,-667.657262689767,-24.0806871396137
-26.2511996952291,-54.6565154302529,138.198730707006
-184.24370984402,59.7231093175336,90.2487645567816
322.89801047895,-235.0381527475,167.56178069502
-166.183184370805,-355.267915257772,-51.5054546936176
120.753546496403,-666.643615492099,274.726438596282
-229.425994002109,-512.009292266903,72.1200286362337
-17.8725085206412,-169.06301643736,470.15595832575
15.1801033414326,-635.225278268639,-54.0721615784578
-214.402856529315,-363.497293180472,-151.053999998302
-370.162187298937,-359.349790231805,13.8826941180553
-150.53570759639,-310.916486192945,34.6830081075499
-123.210656853659,-650.504156764851,274.633572094305
-201.065936683644,-159.133729482119,90.5310226168145
-198.062217036966,-522.76037472453,-97.1187849685704
272.863077054745,-408.969116836297,112.052769820574
-245.489417127588,-312.061351546022,372.713138496557
464.231814010514,-350.045780752234,0.642036813222148
207.821869887086,-240.535679712083,-226.323120514976
99.4209357475698,-316.816200048038,381.165338104393
-119.524328643559,-746.610052812484,-128.656118312981
-264.00397877821,-154.274440451177,-400.315252364418
19.5399903386158,-147.548197907788,68.7497894421965
-159.976635307224,-229.322960306432,-238.537663798541
-274.366849529388,-360.043299909503,182.823254060901
-54.6159578302781,-553.963912905411,-150.867111849852
-27.8205965726751,-335.683224192719,-240.474926962825
31.4159007272531,-339.368331301575,11.1529951594979
-68.4499572385708,-317.757807740774,-25.3647598914295
-126.089944205681,-126.833485680435,-328.208159336657
74.2686400713897,-254.828475574892,276.746787506608
-23.638673304041,-449.722614879613,46.8830017715349
-44.337323101618,-637.713554257276,-102.868548892599
-142.999405391102,-188.799004454451,335.678762623999
225.407883910135,-169.338327584942,-83.1568063888946
-44.1675488130683,-107.869654792348,44.7997354340428
274.872650549755,-138.000955227492,225.897219060148
133.803501884025,-424.42199439192,164.429788777849
139.803982669731,-450.494158259605,200.037624033322
15.069034490831,-239.223205235221,406.273279780729
-216.023154433549,-641.344952737878,-19.5406073999364
87.5222738547203,-503.8249278079,29.4350261478959
